date,time,cycle,session,regime,dir,rsi,beta1,sc100,sl,tp,risk,pnl,result,cycle_eq,month
2016-01-06,07:00,1,Asian,REVERTING,SHORT,66.0,7.81,0.606,1.06,8.47,500.0,-500.0,LOSS,49500.0,2016-01
2016-01-06,14:00,1,London,REVERTING,SHORT,66.8,16.83,0.606,1.7,13.58,500.0,-500.0,LOSS,49000.0,2016-01
2016-01-06,20:30,1,NY_Open,REVERTING,SHORT,70.1,7.18,0.626,0.99,7.92,500.0,-500.0,LOSS,48500.0,2016-01
2016-01-07,14:00,1,London,REVERTING,SHORT,66.1,7.6,0.566,1.52,12.17,500.0,4000.0,WIN,52500.0,2016-01
2016-01-12,07:30,1,Asian,REVERTING,LONG,30.3,-5.32,0.566,1.12,8.96,500.0,-500.0,LOSS,52000.0,2016-01
2016-01-14,14:00,1,London,REVERTING,LONG,32.2,-29.5,0.657,1.55,12.39,500.0,4000.0,WIN,56000.0,2016-01
2016-01-20,07:00,2,Asian,REVERTING,SHORT,66.3,11.58,0.495,0.95,7.63,500.0,-500.0,LOSS,49500.0,2016-01
2016-01-20,14:00,2,London,REVERTING,SHORT,67.6,5.67,0.505,1.71,13.68,500.0,-500.0,LOSS,49000.0,2016-01
2016-01-26,14:00,2,London,REVERTING,SHORT,74.4,9.66,0.455,1.21,9.66,500.0,-500.0,LOSS,48500.0,2016-01
2016-01-27,14:30,2,London,REVERTING,SHORT,71.0,16.53,0.404,1.34,10.74,500.0,4000.0,WIN,52500.0,2016-01
2016-02-01,14:00,2,London,REVERTING,SHORT,66.2,4.13,0.535,1.04,8.31,500.0,-500.0,LOSS,52000.0,2016-02
2016-02-04,14:00,2,London,REVERTING,SHORT,68.0,7.16,0.394,1.6,12.77,500.0,-500.0,LOSS,51500.0,2016-02
2016-02-08,07:00,2,Asian,REVERTING,SHORT,68.3,14.81,0.525,1.19,9.5,500.0,-500.0,LOSS,51000.0,2016-02
2016-02-08,14:00,2,London,REVERTING,SHORT,69.8,12.45,0.535,2.51,20.08,500.0,-500.0,LOSS,50500.0,2016-02
2016-02-11,07:00,2,Asian,REVERTING,SHORT,77.9,28.37,0.485,2.68,21.45,500.0,-500.0,LOSS,50000.0,2016-02
2016-02-15,07:00,2,Asian,REVERTING,LONG,28.8,-12.56,0.636,1.38,11.07,500.0,-500.0,LOSS,49500.0,2016-02
2016-02-18,14:00,2,London,REVERTING,SHORT,77.5,39.39,0.475,2.1,16.77,500.0,-500.0,LOSS,49000.0,2016-02
2016-02-22,07:00,2,Asian,REVERTING,LONG,31.6,-30.36,0.525,1.57,12.59,500.0,4000.0,WIN,53000.0,2016-02
2016-02-24,07:00,2,Asian,REVERTING,SHORT,65.5,7.29,0.525,1.57,12.53,500.0,-500.0,LOSS,52500.0,2016-02
2016-02-29,20:30,2,NY_Open,REVERTING,SHORT,69.6,8.04,0.414,1.52,12.19,500.0,4000.0,WIN,56500.0,2016-02
2016-03-03,14:00,3,London,REVERTING,SHORT,72.0,22.01,0.586,1.99,15.92,500.0,-500.0,LOSS,49500.0,2016-03
2016-03-08,20:30,3,NY_Open,REVERTING,LONG,34.6,-24.57,0.495,1.57,12.59,500.0,-500.0,LOSS,49000.0,2016-03
2016-03-10,07:30,3,Asian,REVERTING,LONG,33.3,-10.77,0.444,1.47,11.77,500.0,4000.0,WIN,53000.0,2016-03
2016-03-14,14:00,3,London,REVERTING,LONG,30.9,-20.09,0.596,2.15,17.22,500.0,-500.0,LOSS,52500.0,2016-03
2016-03-14,20:30,3,NY_Open,REVERTING,LONG,34.9,-20.34,0.566,1.4,11.2,500.0,-500.0,LOSS,52000.0,2016-03
2016-03-16,14:00,3,London,REVERTING,SHORT,75.3,38.35,0.535,2.09,16.71,500.0,-500.0,LOSS,51500.0,2016-03
2016-03-16,20:30,3,NY_Open,REVERTING,SHORT,74.0,32.18,0.505,2.2,17.62,500.0,-500.0,LOSS,51000.0,2016-03
2016-03-17,07:30,3,Asian,REVERTING,SHORT,70.1,1.39,0.505,1.53,12.24,500.0,4000.0,WIN,55000.0,2016-03
2016-03-18,07:30,3,Asian,REVERTING,LONG,32.9,-13.9,0.515,1.18,9.41,500.0,-500.0,LOSS,54500.0,2016-03
2016-03-23,07:00,3,Asian,REVERTING,LONG,34.1,-2.86,0.525,1.01,8.11,500.0,-500.0,LOSS,54000.0,2016-03
2016-03-29,14:00,3,London,REVERTING,SHORT,73.0,24.05,0.626,2.09,16.69,500.0,-500.0,LOSS,53500.0,2016-03
2016-03-29,20:30,3,NY_Open,REVERTING,SHORT,65.4,17.81,0.636,1.27,10.17,500.0,4000.0,WIN,57500.0,2016-03
2016-04-05,07:00,4,Asian,REVERTING,SHORT,66.3,8.92,0.515,1.12,8.95,500.0,4000.0,WIN,54000.0,2016-04
2016-04-06,07:30,4,Asian,REVERTING,LONG,32.3,-13.63,0.525,0.97,7.74,500.0,-500.0,LOSS,53500.0,2016-04
2016-04-13,07:00,4,Asian,REVERTING,LONG,26.8,-10.58,0.424,1.34,10.68,500.0,-500.0,LOSS,53000.0,2016-04
2016-04-13,20:30,4,NY_Open,REVERTING,LONG,27.6,-7.06,0.394,1.3,10.36,500.0,-500.0,LOSS,52500.0,2016-04
2016-04-14,14:30,4,London,REVERTING,LONG,30.7,-0.65,0.465,1.74,13.92,500.0,4000.0,WIN,56500.0,2016-04
2016-04-19,14:00,5,London,REVERTING,SHORT,67.5,10.95,0.515,1.48,11.81,500.0,-500.0,LOSS,49500.0,2016-04
2016-04-22,14:00,5,London,REVERTING,LONG,28.1,-23.73,0.525,1.98,15.83,500.0,4000.0,WIN,53500.0,2016-04
2016-04-28,14:00,5,London,REVERTING,SHORT,66.8,19.3,0.576,1.58,12.66,500.0,-500.0,LOSS,53000.0,2016-04
2016-04-29,14:00,5,London,REVERTING,SHORT,68.7,5.98,0.576,2.23,17.8,500.0,-500.0,LOSS,52500.0,2016-04
2016-05-09,07:00,5,Asian,REVERTING,LONG,34.0,-28.15,0.606,1.26,10.09,500.0,-500.0,LOSS,52000.0,2016-05
2016-05-09,14:00,5,London,REVERTING,LONG,30.8,-3.48,0.545,1.58,12.63,500.0,-500.0,LOSS,51500.0,2016-05
2016-05-11,07:00,5,Asian,REVERTING,SHORT,65.6,9.45,0.515,0.86,6.9,500.0,-500.0,LOSS,51000.0,2016-05
2016-05-16,07:00,5,Asian,REVERTING,SHORT,65.4,13.99,0.556,1.0,7.98,500.0,4000.0,WIN,55000.0,2016-05
2016-05-18,14:30,5,London,REVERTING,LONG,34.5,-19.24,0.475,2.02,16.15,500.0,-500.0,LOSS,54500.0,2016-05
2016-05-24,07:00,5,Asian,REVERTING,LONG,33.1,-4.16,0.556,0.8,6.4,500.0,-500.0,LOSS,54000.0,2016-05
2016-05-24,14:30,5,London,REVERTING,LONG,18.5,-16.5,0.525,1.26,10.09,500.0,-500.0,LOSS,53500.0,2016-05
2016-05-27,14:00,5,London,REVERTING,LONG,29.7,-15.87,0.535,1.41,11.26,500.0,-500.0,LOSS,53000.0,2016-05
2016-06-03,14:00,5,London,REVERTING,SHORT,81.4,36.29,0.586,2.0,16.03,500.0,-500.0,LOSS,52500.0,2016-06
2016-06-07,07:30,5,Asian,REVERTING,LONG,34.4,-17.61,0.556,0.81,6.51,500.0,4000.0,WIN,56500.0,2016-06
2016-06-08,07:00,6,Asian,REVERTING,SHORT,71.2,5.84,0.566,0.77,6.14,500.0,-500.0,LOSS,49500.0,2016-06
2016-06-08,14:00,6,London,REVERTING,SHORT,66.1,4.47,0.556,1.25,9.98,500.0,-500.0,LOSS,49000.0,2016-06
2016-06-09,14:00,6,London,REVERTING,SHORT,66.3,10.6,0.545,1.36,10.84,500.0,-500.0,LOSS,48500.0,2016-06
2016-06-15,14:00,6,London,REVERTING,SHORT,72.4,16.02,0.545,1.66,13.26,500.0,-500.0,LOSS,48000.0,2016-06
2016-06-16,14:30,6,London,REVERTING,LONG,34.9,-53.92,0.545,2.74,21.9,500.0,-500.0,LOSS,47500.0,2016-06
2016-06-21,07:00,6,Asian,REVERTING,LONG,25.8,-29.03,0.535,1.2,9.6,500.0,-500.0,LOSS,47000.0,2016-06
2016-06-21,14:30,6,London,REVERTING,LONG,34.4,-11.33,0.525,1.54,12.29,500.0,-500.0,LOSS,46500.0,2016-06
2016-06-24,07:30,6,Asian,REVERTING,SHORT,65.1,42.93,0.556,4.37,34.93,500.0,-500.0,LOSS,46000.0,2016-06
2016-07-05,20:30,7,NY_Open,REVERTING,SHORT,69.6,22.73,0.596,1.33,10.67,500.0,-500.0,LOSS,49500.0,2016-07
2016-07-12,07:00,7,Asian,REVERTING,LONG,34.8,-8.3,0.475,1.3,10.4,500.0,-500.0,LOSS,49000.0,2016-07
2016-07-12,14:30,7,London,REVERTING,LONG,28.5,-13.31,0.475,1.94,15.56,500.0,-500.0,LOSS,48500.0,2016-07
2016-07-14,07:00,7,Asian,REVERTING,LONG,32.7,-17.37,0.505,1.59,12.71,500.0,-500.0,LOSS,48000.0,2016-07
2016-07-20,07:00,7,Asian,REVERTING,LONG,28.9,-10.27,0.525,1.11,8.84,500.0,-500.0,LOSS,47500.0,2016-07
2016-07-20,14:30,7,London,REVERTING,LONG,35.0,-6.34,0.586,1.24,9.91,500.0,-500.0,LOSS,47000.0,2016-07
2016-07-21,14:00,7,London,REVERTING,SHORT,65.3,19.82,0.556,1.76,14.11,500.0,-500.0,LOSS,46500.0,2016-07
2016-07-27,14:00,7,London,REVERTING,SHORT,74.9,16.35,0.535,1.43,11.45,500.0,-500.0,LOSS,46000.0,2016-07
2016-07-27,20:30,8,NY_Open,REVERTING,SHORT,73.0,15.32,0.525,1.54,12.34,500.0,-500.0,LOSS,49500.0,2016-07
2016-07-29,14:00,8,London,REVERTING,SHORT,67.8,17.05,0.434,1.96,15.67,500.0,-500.0,LOSS,49000.0,2016-07
2016-08-02,14:00,8,London,REVERTING,SHORT,66.6,9.58,0.465,1.16,9.26,500.0,4000.0,WIN,53000.0,2016-08
2016-08-05,14:00,8,London,REVERTING,LONG,18.9,-24.06,0.535,1.68,13.42,500.0,-500.0,LOSS,52500.0,2016-08
2016-08-09,20:30,8,NY_Open,REVERTING,SHORT,70.8,12.48,0.545,0.85,6.83,500.0,-500.0,LOSS,52000.0,2016-08
2016-08-11,20:30,8,NY_Open,REVERTING,LONG,34.0,-7.53,0.465,1.21,9.71,500.0,-500.0,LOSS,51500.0,2016-08
2016-08-16,07:00,8,Asian,REVERTING,SHORT,67.7,9.05,0.525,0.99,7.88,500.0,-500.0,LOSS,51000.0,2016-08
2016-08-19,07:30,8,Asian,REVERTING,LONG,33.9,-9.7,0.576,1.13,9.02,500.0,-500.0,LOSS,50500.0,2016-08
2016-08-24,14:00,8,London,REVERTING,LONG,27.9,-14.43,0.535,1.41,11.29,500.0,-500.0,LOSS,50000.0,2016-08
2016-08-30,14:00,8,London,REVERTING,LONG,27.0,-11.91,0.455,1.02,8.17,500.0,-500.0,LOSS,49500.0,2016-08
2016-09-06,07:00,8,Asian,REVERTING,SHORT,65.7,5.61,0.444,0.65,5.19,500.0,-500.0,LOSS,49000.0,2016-09
2016-09-06,14:00,8,London,REVERTING,SHORT,82.3,23.41,0.455,1.4,11.18,500.0,-500.0,LOSS,48500.0,2016-09
2016-09-08,14:00,8,London,REVERTING,LONG,27.7,-16.66,0.535,1.4,11.23,500.0,-500.0,LOSS,48000.0,2016-09
2016-09-13,14:00,8,London,REVERTING,LONG,27.4,-25.88,0.556,1.17,9.34,500.0,-500.0,LOSS,47500.0,2016-09
2016-09-21,07:30,8,Asian,REVERTING,SHORT,67.8,13.26,0.444,1.15,9.19,500.0,-500.0,LOSS,47000.0,2016-09
2016-09-21,14:30,8,London,REVERTING,SHORT,65.9,10.86,0.465,1.76,14.05,500.0,-500.0,LOSS,46500.0,2016-09
2016-09-27,14:00,8,London,REVERTING,LONG,35.0,-3.78,0.475,1.07,8.54,500.0,-500.0,LOSS,46000.0,2016-09
2016-10-04,14:00,9,London,REVERTING,LONG,19.2,-43.94,0.414,2.63,21.05,500.0,-500.0,LOSS,49500.0,2016-10
2016-10-04,20:30,9,NY_Open,REVERTING,LONG,30.9,-7.11,0.455,1.43,11.47,500.0,-500.0,LOSS,49000.0,2016-10
2016-10-06,14:00,9,London,REVERTING,LONG,33.1,-21.71,0.455,1.77,14.15,500.0,-500.0,LOSS,48500.0,2016-10
2016-10-19,07:00,9,Asian,REVERTING,SHORT,68.1,10.47,0.566,0.8,6.39,500.0,-500.0,LOSS,48000.0,2016-10
2016-10-25,14:00,9,London,REVERTING,SHORT,70.7,6.86,0.465,0.98,7.81,500.0,-500.0,LOSS,47500.0,2016-10
2016-11-01,07:00,9,Asian,REVERTING,SHORT,75.3,10.33,0.505,0.83,6.63,500.0,-500.0,LOSS,47000.0,2016-11
2016-11-01,14:00,9,London,REVERTING,SHORT,65.4,3.98,0.475,1.37,11.0,500.0,-500.0,LOSS,46500.0,2016-11
2016-11-02,14:00,9,London,REVERTING,SHORT,66.0,10.46,0.545,1.44,11.55,500.0,4000.0,WIN,50500.0,2016-11
2016-11-03,07:30,9,Asian,REVERTING,LONG,31.9,-27.33,0.535,1.45,11.62,500.0,4000.0,WIN,54500.0,2016-11
2016-11-10,14:30,9,London,REVERTING,LONG,32.4,-39.39,0.566,3.04,24.34,500.0,-500.0,LOSS,54000.0,2016-11
2016-11-11,14:00,9,London,REVERTING,LONG,24.3,-37.1,0.475,3.86,30.91,500.0,-500.0,LOSS,53500.0,2016-11
2016-11-17,14:00,9,London,REVERTING,LONG,30.8,-19.91,0.515,1.93,15.48,500.0,-500.0,LOSS,53000.0,2016-11
2016-11-23,14:00,9,London,REVERTING,LONG,28.8,-26.64,0.414,2.56,20.5,500.0,-500.0,LOSS,52500.0,2016-11
2016-11-24,20:30,9,NY_Open,REVERTING,LONG,30.5,-15.65,0.505,1.27,10.19,500.0,4000.0,WIN,56500.0,2016-11
2016-11-30,14:00,10,London,REVERTING,LONG,33.1,-19.68,0.545,2.04,16.3,500.0,-500.0,LOSS,49500.0,2016-11
2016-12-08,20:30,10,NY_Open,REVERTING,LONG,30.9,-12.28,0.535,0.67,5.37,500.0,-500.0,LOSS,49000.0,2016-12
2016-12-09,07:30,10,Asian,REVERTING,LONG,29.5,-4.16,0.515,0.99,7.91,500.0,-500.0,LOSS,48500.0,2016-12
2016-12-14,14:00,10,London,REVERTING,LONG,31.1,-22.22,0.525,1.41,11.32,500.0,-500.0,LOSS,48000.0,2016-12
2016-12-14,20:30,10,NY_Open,REVERTING,LONG,31.1,-28.3,0.535,2.22,17.74,500.0,-500.0,LOSS,47500.0,2016-12
2016-12-20,07:00,10,Asian,REVERTING,LONG,34.7,-12.9,0.535,0.89,7.13,500.0,-500.0,LOSS,47000.0,2016-12
2016-12-28,20:30,10,NY_Open,REVERTING,SHORT,68.3,8.81,0.505,0.79,6.3,500.0,-500.0,LOSS,46500.0,2016-12
2016-12-29,20:30,10,NY_Open,REVERTING,SHORT,65.3,0.59,0.515,1.01,8.07,500.0,4000.0,WIN,50500.0,2016-12
2017-01-04,20:30,10,NY_Open,REVERTING,SHORT,66.3,2.53,0.566,1.13,9.02,500.0,-500.0,LOSS,50000.0,2017-01
2017-01-12,07:00,10,Asian,REVERTING,SHORT,68.1,9.79,0.566,1.12,8.99,500.0,4000.0,WIN,54000.0,2017-01
2017-01-18,20:30,10,NY_Open,REVERTING,LONG,29.3,-18.96,0.566,1.31,10.48,500.0,4000.0,WIN,58000.0,2017-01
2017-01-20,14:30,11,London,REVERTING,SHORT,66.3,6.76,0.556,1.53,12.21,500.0,-500.0,LOSS,49500.0,2017-01
2017-01-24,14:30,11,London,REVERTING,LONG,33.2,-14.28,0.455,0.99,7.89,500.0,-500.0,LOSS,49000.0,2017-01
2017-01-26,07:00,11,Asian,REVERTING,LONG,27.0,-8.1,0.525,1.03,8.22,500.0,-500.0,LOSS,48500.0,2017-01
2017-01-31,07:00,11,Asian,REVERTING,SHORT,66.0,3.42,0.414,0.95,7.6,500.0,-500.0,LOSS,48000.0,2017-01
2017-01-31,14:00,11,London,REVERTING,SHORT,65.8,12.27,0.444,1.56,12.52,500.0,-500.0,LOSS,47500.0,2017-01
2017-02-02,07:00,11,Asian,REVERTING,SHORT,65.7,16.95,0.545,1.15,9.19,500.0,4000.0,WIN,51500.0,2017-02
2017-02-06,07:30,11,Asian,REVERTING,SHORT,70.6,2.29,0.535,0.91,7.25,500.0,-500.0,LOSS,51000.0,2017-02
2017-02-06,14:30,11,London,REVERTING,SHORT,73.2,7.28,0.505,0.96,7.67,500.0,-500.0,LOSS,50500.0,2017-02
2017-02-08,07:30,11,Asian,REVERTING,SHORT,66.9,6.76,0.455,1.01,8.05,500.0,4000.0,WIN,54500.0,2017-02
2017-02-09,20:30,11,NY_Open,REVERTING,LONG,33.4,-15.93,0.465,1.27,10.13,500.0,4000.0,WIN,58500.0,2017-02
2017-02-23,07:00,12,Asian,REVERTING,SHORT,65.0,7.45,0.434,0.6,4.82,500.0,-500.0,LOSS,49500.0,2017-02
2017-02-23,14:00,12,London,REVERTING,SHORT,68.0,6.47,0.505,1.37,10.99,500.0,-500.0,LOSS,49000.0,2017-02
2017-03-02,07:00,12,Asian,REVERTING,LONG,30.7,-11.24,0.485,0.73,5.84,500.0,-500.0,LOSS,48500.0,2017-03
2017-03-07,14:00,12,London,REVERTING,LONG,28.6,-9.79,0.404,1.04,8.29,500.0,-500.0,LOSS,48000.0,2017-03
2017-03-09,20:30,12,NY_Open,REVERTING,LONG,34.6,-2.56,0.566,0.78,6.27,500.0,-500.0,LOSS,47500.0,2017-03
2017-03-15,14:00,12,London,REVERTING,SHORT,73.3,29.06,0.545,1.53,12.26,500.0,-500.0,LOSS,47000.0,2017-03
2017-03-15,20:30,12,NY_Open,REVERTING,SHORT,76.3,19.33,0.525,1.85,14.77,500.0,-500.0,LOSS,46500.0,2017-03
2017-03-21,14:00,12,London,REVERTING,SHORT,67.1,17.61,0.485,1.24,9.92,500.0,-500.0,LOSS,46000.0,2017-03
2017-03-21,20:30,13,NY_Open,REVERTING,SHORT,65.2,12.29,0.475,0.8,6.37,500.0,-500.0,LOSS,49500.0,2017-03
2017-03-24,14:30,13,London,REVERTING,SHORT,65.3,8.39,0.515,0.85,6.8,500.0,-500.0,LOSS,49000.0,2017-03
2017-03-28,14:00,13,London,REVERTING,LONG,33.3,-9.94,0.505,1.14,9.13,500.0,-500.0,LOSS,48500.0,2017-03
2017-03-30,14:30,13,London,REVERTING,LONG,32.0,-7.29,0.596,1.19,9.48,500.0,-500.0,LOSS,48000.0,2017-03
2017-04-03,14:00,13,London,REVERTING,SHORT,65.8,4.14,0.616,0.85,6.79,500.0,-500.0,LOSS,47500.0,2017-04
2017-04-11,14:00,13,London,REVERTING,SHORT,79.5,22.55,0.495,1.44,11.5,500.0,-500.0,LOSS,47000.0,2017-04
2017-04-12,20:30,13,NY_Open,REVERTING,SHORT,71.2,14.53,0.535,1.34,10.73,500.0,-500.0,LOSS,46500.0,2017-04
2017-04-21,07:00,13,Asian,REVERTING,SHORT,65.1,4.71,0.566,0.6,4.81,500.0,-500.0,LOSS,46000.0,2017-04
2017-04-24,07:30,14,Asian,REVERTING,LONG,34.9,-9.53,0.495,0.8,6.39,500.0,4000.0,WIN,54000.0,2017-04
2017-04-25,14:00,14,London,REVERTING,LONG,34.9,-10.61,0.434,1.21,9.71,500.0,-500.0,LOSS,53500.0,2017-04
2017-05-03,14:00,14,London,REVERTING,LONG,31.0,-12.93,0.525,1.3,10.41,500.0,-500.0,LOSS,53000.0,2017-05
2017-05-09,14:00,14,London,REVERTING,LONG,26.3,-11.5,0.505,1.02,8.18,500.0,-500.0,LOSS,52500.0,2017-05
2017-05-16,20:30,14,NY_Open,REVERTING,SHORT,68.4,5.79,0.596,0.87,6.96,500.0,-500.0,LOSS,52000.0,2017-05
2017-05-17,07:30,14,Asian,REVERTING,SHORT,71.5,4.74,0.566,0.8,6.38,500.0,-500.0,LOSS,51500.0,2017-05
2017-05-17,14:30,14,London,REVERTING,SHORT,65.6,3.67,0.566,1.47,11.76,500.0,-500.0,LOSS,51000.0,2017-05
2017-05-22,14:00,14,London,REVERTING,SHORT,65.6,3.24,0.556,0.75,6.04,500.0,-500.0,LOSS,50500.0,2017-05
2017-05-26,07:00,14,Asian,REVERTING,SHORT,79.0,18.16,0.485,0.86,6.89,500.0,-500.0,LOSS,50000.0,2017-05
